time,flux,residual,model
222.15816043439554,1.0183945342833225,0.008740615319050571,1.009653918964272
222.17859403742477,0.9903119204906445,0.03393980366086291,0.9563721168297816
222.19902764022117,0.9710556179982912,0.04792322684761807,0.9231323911506731
222.21946114254388,0.9545947536892092,0.044367451514633505,0.9102273021745757
222.23989484464255,0.940474355108187,0.02629614629697119,0.9141782088112158
222.2603284462748,0.9294932605821049,0.0009298211992226912,0.9285634393828822
222.28076194766618,0.9181961548160411,-0.02715065124111482,0.9453468060571559
222.30119564883353,0.9074703765892197,-0.04900259077100544,0.9564729673602251
222.32162924953445,0.894388341267421,-0.06106009196122053,0.9554484332286415
222.34206274976168,0.8793562825090517,-0.05927842804191663,0.9386347105509684
222.36249634999695,0.8670924516197166,-0.03893143685054745,0.906023888470264
222.38293004953448,0.8637615954315407,0.0024000550372504925,0.8613615403942902
222.40336354883038,0.8583348199783409,0.046744237242776876,0.8115905827355641
222.4237971479015,0.8409755679186702,0.07527257684073507,0.7657029910779352
222.44423084674054,0.8120466862090521,0.0788471779699842,0.7331995082390679
222.46466434510512,0.7825690713248096,0.06015789377549319,0.7224111775493164
222.48509794301208,0.7513014657409482,0.012329855692570613,0.7389716100483776
222.5055315406862,0.7268320444381235,-0.05787296462503022,0.7847050090631538
222.52596523788816,0.7239074112083146,-0.13321399108896248,0.8571214022972771
222.54639873509586,0.7899541510298269,-0.15965794090125496,0.9496120919310819
222.56683233160584,1.0615979034749587,0.009268564696742532,1.0523293387782162
222.58726602787647,1.319638344614473,0.16603934016587574,1.1535990044485973
222.60769952392002,1.5482670728744081,0.3066183778221463,1.2416486950522618
222.62813311949867,1.5342458721933048,0.22787446704368564,1.3063714051496191
222.64856671483722,1.4458358707308345,0.10501203684865423,1.3408238338821803
222.6690003099502,1.3617982058984461,0.019567665172921078,1.342230540725525
222.68943390459754,1.2916617624012898,-0.020660481565025313,1.3123222439663151
222.70986749877193,1.229681606252237,-0.027278322551179235,1.2569599288034163
222.73030109272077,1.1734886122499923,-0.011622674082545803,1.1851112863325381
222.75073468643677,1.1226497793850847,0.015296124246736653,1.107353655138348
222.77116827967984,1.077229242275183,0.04307388927058575,1.0341553530045973
222.79160177246376,1.0368924331212344,0.06266963585784813,0.9742227972633862
222.8120354652492,1.0017596039039118,0.06857385325418508,0.9331857506497268
222.83246895732736,0.9711267440403699,0.0582857668425687,0.9128409771978012
222.85290254941356,0.9433600043819825,0.03229495791381365,0.9110650464681689
222.87333624103485,0.9196365923789493,-0.00277465783367159,0.9224112502126209
222.89376973218168,0.8985547250211444,-0.0407176874006443,0.9392724124217887
222.91420332310372,0.8776445299117931,-0.07576333030894922,0.9534078602207423
222.9346370137937,0.8569932082875322,-0.10056981971720402,0.9575630280047362
222.9550705040092,0.8336683014112628,-0.1132331091245441,0.9469014105358069
222.97550409376709,0.8145283731904713,-0.10546826114951424,0.9199966343399856
